Accuracy = 59.6552% (173/290) (classification);
Chave do vetor;beach;bus;cafe/restaurant;car;city_center;forest_path;grocery_store;home;library;metro_station;office;park;residential_area;train;tram;Classe Predita;Classe correta;
a113_215_245.wav;0.00151399;0.0296498;0.159688;0.00530924;0.00361757;0.00487166;0.76213;0.0052435;0.0039297;0.0075967;0.00228669;0.00237216;0.00236735;0.00523478;0.00418905;grocery_store;grocery_store;
a113_90_120.wav;0.019138;0.119006;0.0276761;0.0102738;0.129273;0.00807926;0.204993;0.0561578;0.0193512;0.333548;0.00366348;0.00917073;0.0123826;0.0130747;0.0342114;metro_station;grocery_store;
a113_60_90.wav;0.00135025;0.00325662;0.0877539;0.00131469;0.000923525;0.00148519;0.825868;0.0504867;0.0124889;0.00432285;0.00109199;0.00169447;0.000938754;0.00104754;0.00597649;grocery_store;grocery_store;
a113_155_185.wav;0.00175533;0.053953;0.116815;0.00423133;0.00454477;0.00472284;0.721532;0.041272;0.0125896;0.00992014;0.00256011;0.00451031;0.0044362;0.00254798;0.0146101;grocery_store;grocery_store;
a113_185_215.wav;0.00147067;0.0184504;0.881046;0.00406855;0.00200098;0.0038287;0.0532719;0.0133693;0.00458261;0.00369695;0.00205825;0.00246042;0.00272486;0.0027258;0.00424486;cafe/restaurant;grocery_store;
a031_0_30.wav;0.00621282;0.0191994;0.0154242;0.0285568;0.010147;0.0605472;0.00685529;0.733132;0.0222782;0.0185312;0.0144206;0.0150369;0.0061853;0.0296387;0.0138346;home;home;
a031_30_60.wav;0.0078212;0.0804225;0.0393445;0.0357336;0.0125186;0.0679236;0.0142752;0.553933;0.0218389;0.0237243;0.00987318;0.0137121;0.00939579;0.0790212;0.0304623;home;home;
a031_90_120.wav;0.00412947;0.0272411;0.698131;0.0173941;0.00628934;0.0196412;0.0192084;0.137641;0.00621014;0.0136295;0.00529794;0.00686885;0.0060712;0.0267221;0.00552398;cafe/restaurant;home;
a031_150_180.wav;0.00427485;0.0263529;0.245116;0.0150811;0.00697325;0.0202227;0.0148825;0.593953;0.011245;0.0115305;0.00549557;0.0077782;0.0056384;0.0230057;0.00845062;home;home;
a031_60_90.wav;0.0071483;0.0255445;0.0200151;0.035964;0.0116065;0.0378404;0.00805536;0.732708;0.0289986;0.0222571;0.0120989;0.0123427;0.0071345;0.0243758;0.0139103;home;home;
a031_120_150.wav;0.00795424;0.0357572;0.0911173;0.0374005;0.0133056;0.0600767;0.0120865;0.594353;0.0152283;0.0253649;0.0105802;0.0140618;0.00899886;0.0591587;0.0145559;home;home;
b032_60_90.wav;0.00265325;0.00952794;0.00412596;0.00853514;0.0037349;0.0108882;0.00412141;0.908303;0.0134468;0.00632098;0.00252604;0.00560842;0.00268593;0.00856246;0.0089599;home;home;
b032_180_210.wav;0.00097866;0.00209587;0.0253487;0.00105351;0.00112548;0.00237416;0.0660338;0.795401;0.0812407;0.00673996;0.00117566;0.00242696;0.00161843;0.00182961;0.0105571;home;home;
b032_210_240.wav;0.00338895;0.00499344;0.0500103;0.00430191;0.00322714;0.0067085;0.14307;0.686596;0.0390021;0.0174936;0.00306812;0.013269;0.00291563;0.00447158;0.0174843;home;home;
b032_90_120.wav;0.00107879;0.00449047;0.00395734;0.00184094;0.00142588;0.00359628;0.00365128;0.941515;0.0188832;0.00307805;0.00136474;0.00249815;0.001471;0.00302884;0.00811957;home;home;
b032_150_180.wav;0.00127881;0.00184226;0.0174608;0.00147462;0.0013205;0.00325349;0.0296744;0.901628;0.0162843;0.00574766;0.00137925;0.00664001;0.00133009;0.00183312;0.00885305;home;home;
b032_270_300.wav;0.0013404;0.00411526;0.00443262;0.00244093;0.0019106;0.00455358;0.00232503;0.954354;0.00591628;0.00403048;0.00157093;0.00316205;0.0017263;0.00383625;0.00428567;home;home;
b032_30_60.wav;0.00820997;0.0453181;0.0788089;0.0258793;0.0138086;0.0253979;0.0474696;0.167307;0.00859439;0.383593;0.00749115;0.0127215;0.00842636;0.0366574;0.130317;metro_station;home;
b032_0_30.wav;0.00180223;0.00773011;0.917604;0.00280675;0.00176884;0.00355478;0.00613495;0.0384197;0.0013652;0.00939755;0.00208806;0.00200518;0.00139226;0.002462;0.00146803;cafe/restaurant;home;
b032_240_270.wav;0.000807819;0.00162697;0.00317281;0.00136007;0.00151271;0.00725337;0.00206921;0.960656;0.00584048;0.00362251;0.000956457;0.00523753;0.00148808;0.00208917;0.00230694;home;home;
b033_120_150.wav;0.00129679;0.00120486;0.0033844;0.00227227;0.00152449;0.00419634;0.00191853;0.968258;0.00334948;0.0030075;0.00128074;0.00255794;0.00137205;0.0026502;0.0017263;home;home;
b033_180_210.wav;0.00252685;0.00486335;0.413744;0.00818464;0.00332585;0.0096148;0.0058845;0.516338;0.00980346;0.00610733;0.00291968;0.00436914;0.00341195;0.00598392;0.00292204;home;home;
b033_210_240.wav;0.000827129;0.000818496;0.00409684;0.00104521;0.000868539;0.00203278;0.00345542;0.969476;0.00625016;0.00264972;0.000957889;0.00212513;0.000916515;0.00120957;0.00327033;home;home;
b033_90_120.wav;0.00141672;0.00245592;0.00381247;0.00251432;0.00175246;0.00437691;0.00195616;0.960992;0.00489881;0.00360505;0.0013919;0.00301408;0.00140267;0.00335142;0.00305947;home;home;
b033_0_30.wav;0.00267074;0.004933;0.0160482;0.00644795;0.0030377;0.00861106;0.0170514;0.87719;0.0202187;0.0101586;0.00278363;0.0064708;0.00261044;0.00635299;0.0154152;home;home;
b033_60_90.wav;0.00142014;0.00147317;0.0240995;0.00302917;0.00166156;0.00499322;0.0064869;0.927002;0.0128122;0.00493554;0.00171289;0.00262939;0.0016434;0.00408555;0.00201502;home;home;
b033_30_60.wav;0.00240752;0.00264724;0.00645238;0.00592891;0.00299752;0.00726891;0.00303464;0.945217;0.00425006;0.00506567;0.00165135;0.00479153;0.00234854;0.00363686;0.0023014;home;home;
b034_0_30.wav;0.00257445;0.00377253;0.00332352;0.00263962;0.00335709;0.00169836;0.0535806;0.0912826;0.680691;0.136155;0.00201486;0.00444767;0.00443212;0.0040674;0.00596331;library;library;
b034_180_210.wav;0.000825006;0.00101379;0.00267744;0.00480534;0.00612177;0.00150013;0.00660545;0.0120937;0.914396;0.0394612;0.00205792;0.00244931;0.00337391;0.00157364;0.00104511;library;library;
b034_120_150.wav;0.000666149;0.00459364;0.001932;0.00702018;0.00256978;0.00105865;0.0195668;0.0136846;0.931026;0.00765172;0.00182257;0.00179134;0.00232181;0.00246523;0.00182916;library;library;
b034_150_180.wav;0.000671871;0.00200826;0.00128478;0.00429293;0.00387096;0.000995191;0.0104574;0.00971545;0.945452;0.0125807;0.00193522;0.0016432;0.00210596;0.00136557;0.00162051;library;library;
b034_210_240.wav;0.0011966;0.00135303;0.00389762;0.0061764;0.0140318;0.00209387;0.00710771;0.0182531;0.88214;0.049306;0.00259081;0.00309484;0.00521324;0.00202998;0.00151456;library;library;
b034_60_90.wav;0.00884349;0.0674876;0.0158144;0.00946995;0.0471298;0.00936642;0.214735;0.216703;0.110329;0.167936;0.00476313;0.0180909;0.0511706;0.0117657;0.0463947;home;library;
b034_30_60.wav;0.00254857;0.00753115;0.00444778;0.0120473;0.015341;0.0033543;0.0202646;0.0342808;0.811035;0.0522502;0.00255114;0.00806741;0.0140158;0.00294023;0.00932456;library;library;
b034_90_120.wav;0.00466311;0.0640094;0.00873154;0.00961554;0.0105791;0.00709026;0.493323;0.0588739;0.0933102;0.0796198;0.00362316;0.00856563;0.00760012;0.00875422;0.141641;grocery_store;library;
b025_150_180.wav;0.0162031;0.113945;0.130355;0.0112255;0.049257;0.00991723;0.164844;0.0414937;0.168249;0.200298;0.00756799;0.0167164;0.022978;0.0234242;0.0235264;metro_station;library;
b025_90_120.wav;0.00646761;0.0848829;0.387082;0.0112171;0.00867957;0.0122096;0.0417563;0.0524703;0.0126785;0.336636;0.00456806;0.00704912;0.00793159;0.0116318;0.0147391;cafe/restaurant;library;
b025_180_210.wav;0.00942258;0.244389;0.154645;0.0168608;0.0163854;0.0164397;0.222495;0.130952;0.0676808;0.0455182;0.00652908;0.0153699;0.011811;0.0226666;0.0188358;bus;library;
b025_60_90.wav;0.00317539;0.0182939;0.914328;0.00600677;0.00583284;0.00515102;0.0099164;0.0097833;0.00257657;0.00656249;0.00270236;0.00363788;0.00357545;0.00465958;0.00379773;cafe/restaurant;library;
b025_0_30.wav;0.00709575;0.0484428;0.768103;0.00807708;0.0191076;0.00798566;0.0372189;0.036951;0.00505129;0.0312138;0.00333445;0.00541311;0.00584236;0.00742002;0.00874325;cafe/restaurant;library;
b025_120_150.wav;0.0114956;0.113286;0.163007;0.0136632;0.0141621;0.0144519;0.118315;0.0795211;0.0451017;0.3596;0.0066247;0.0115176;0.0131767;0.0167493;0.0193289;metro_station;library;
b038_150_180.wav;0.00184702;0.00440952;0.00807234;0.00751372;0.0150148;0.00150812;0.0177687;0.0113895;0.629497;0.278603;0.00182087;0.00437681;0.0118077;0.0029635;0.00340747;library;library;
b038_90_120.wav;0.00379512;0.00810365;0.00845745;0.010464;0.0351942;0.00254652;0.0190778;0.0143638;0.606509;0.23033;0.00215167;0.0110726;0.0396212;0.00346798;0.00484582;library;library;
b038_210_240.wav;0.00384384;0.00505105;0.00540878;0.00517761;0.010997;0.00148067;0.0405387;0.0260229;0.452159;0.417731;0.00165079;0.00743318;0.0135603;0.00432114;0.00462456;library;library;
b038_120_150.wav;0.00238818;0.00626517;0.0174377;0.00556277;0.0072278;0.00216167;0.0544772;0.0227629;0.66602;0.182924;0.00202451;0.00663893;0.0150089;0.00350791;0.00559303;library;library;
b038_0_30.wav;0.00332822;0.012762;0.00813806;0.0105084;0.0278286;0.00325213;0.0318336;0.0145303;0.615421;0.216499;0.00224305;0.00833563;0.0296376;0.00421901;0.0114635;library;library;
b038_30_60.wav;0.0010412;0.00246415;0.0163984;0.00180016;0.00432371;0.000955427;0.0418399;0.00886346;0.828778;0.0773582;0.00126514;0.00292268;0.00609468;0.00363122;0.0022636;library;library;
b038_60_90.wav;0.0046103;0.00400192;0.00510373;0.00470331;0.0241659;0.00207381;0.0138586;0.0119023;0.737047;0.143867;0.00218592;0.00941542;0.0291529;0.00281374;0.00509798;library;library;
b071_30_60.wav;0.00540626;0.0102582;0.00570325;0.0833153;0.0504285;0.0143269;0.00503899;0.00970237;0.00706202;0.164741;0.00544231;0.0377854;0.578109;0.0138132;0.00886725;residential_area;metro_station;
b071_120_150.wav;0.00106056;0.00181335;0.00733145;0.000980145;0.00166539;0.0014665;0.0191697;0.00180236;0.0320963;0.897664;0.00101551;0.0011617;0.00133481;0.00727882;0.0241598;metro_station;metro_station;
b071_150_180.wav;0.00119405;0.00319752;0.0171895;0.0019195;0.00152556;0.00266208;0.0099813;0.00333182;0.290282;0.641137;0.0021959;0.00488855;0.001933;0.00514589;0.0134162;metro_station;metro_station;
b071_60_90.wav;0.0132329;0.212251;0.0184066;0.171761;0.0312101;0.0648681;0.0616742;0.0355745;0.0516973;0.0737326;0.00989684;0.0916786;0.118811;0.0267763;0.01843;bus;metro_station;
b071_90_120.wav;0.00440468;0.00834286;0.0112737;0.0662892;0.0305192;0.00634682;0.00391908;0.00436699;0.00815996;0.309846;0.00238526;0.0516022;0.481058;0.00730061;0.00418473;residential_area;metro_station;
a084_242_272.wav;0.00666647;0.0131465;0.00194593;0.0281831;0.185709;0.00346295;0.00529455;0.00640296;0.0133215;0.677766;0.00174204;0.0105354;0.024738;0.00749472;0.0135905;metro_station;metro_station;
a084_92_122.wav;0.00261197;0.00308884;0.0200598;0.000781294;0.00626578;0.000508576;0.0115622;0.00189955;0.0107726;0.930452;0.000665823;0.00128828;0.00354379;0.00266441;0.00383533;metro_station;metro_station;
a084_62_92.wav;0.00388623;0.167909;0.0326575;0.00674452;0.0321501;0.0054688;0.394414;0.00885203;0.0142586;0.0407795;0.0024691;0.00316682;0.0102689;0.0184987;0.258476;grocery_store;metro_station;
a084_122_152.wav;0.00227843;0.00388437;0.124584;0.0032641;0.00457977;0.00247394;0.58919;0.00272479;0.0332087;0.217012;0.00193646;0.00234923;0.00321025;0.0053116;0.00399268;grocery_store;metro_station;
a084_212_242.wav;0.000971955;0.00156009;0.00123906;0.00328086;0.0342034;0.00101899;0.00156009;0.00130436;0.004595;0.941547;0.00103542;0.000749388;0.00239158;0.00240904;0.00213375;metro_station;metro_station;
a084_152_182.wav;0.00209582;0.0129769;0.23812;0.00202492;0.00738031;0.00172694;0.322734;0.00280722;0.0338488;0.354852;0.00150316;0.0019585;0.00392918;0.0052418;0.00880059;metro_station;metro_station;
a084_182_212.wav;0.00535605;0.0736338;0.0833429;0.0056688;0.0179906;0.00561911;0.613598;0.00996661;0.0157702;0.0598197;0.00383435;0.00499445;0.00573795;0.0110566;0.0836108;grocery_store;metro_station;
a156_210_240.wav;0.0191703;0.16737;0.00890885;0.0338032;0.0139902;0.0301862;0.00841079;0.0150956;0.0108384;0.0775623;0.295078;0.130068;0.114888;0.0523636;0.0222667;office;metro_station;
a156_60_90.wav;0.00187135;0.00369384;0.00183148;0.00570181;0.00279123;0.0233347;0.00194672;0.00254226;0.0335396;0.0137506;0.882851;0.0147083;0.00247305;0.00333651;0.00562723;office;metro_station;
a156_240_270.wav;0.00772549;0.0249116;0.00828771;0.147498;0.0120981;0.0548492;0.0084787;0.0154367;0.0391274;0.317455;0.253753;0.0272936;0.00981787;0.0243015;0.048967;metro_station;metro_station;
a156_120_150.wav;0.00868845;0.0214953;0.00731971;0.0818041;0.01213;0.082508;0.00769433;0.0131579;0.0483228;0.18621;0.387231;0.0572391;0.0136825;0.0212223;0.0512937;office;metro_station;
a156_0_30.wav;0.00733944;0.0224951;0.00731043;0.0215314;0.0162205;0.159861;0.00861122;0.0695143;0.321234;0.0253924;0.122482;0.0864072;0.00822061;0.025433;0.0979472;library;metro_station;
a156_90_120.wav;0.00537074;0.0160437;0.00576952;0.0457401;0.0151165;0.0561754;0.00551824;0.0180237;0.0452306;0.0180521;0.634774;0.0250004;0.00641691;0.0189974;0.0837705;office;metro_station;
a156_270_300.wav;0.0137;0.0123915;0.00481956;0.013485;0.0104809;0.299652;0.00437422;0.00848986;0.0269536;0.191717;0.178897;0.186503;0.0211406;0.0110966;0.0162983;forest_path;metro_station;
a099_240_270.wav;0.00211626;0.00581178;0.0030157;0.00368048;0.00376615;0.044864;0.0024072;0.0508546;0.276043;0.00940978;0.569263;0.0113879;0.00292739;0.00520726;0.00924542;office;office;
a099_180_210.wav;0.00570233;0.00548814;0.00268113;0.00559672;0.00471594;0.152549;0.00256036;0.00478128;0.00316742;0.00599436;0.59282;0.0991376;0.105974;0.00549433;0.00333644;office;office;
a099_60_90.wav;0.0024964;0.00289353;0.00132371;0.00269894;0.0027678;0.0438615;0.00131198;0.00188126;0.00233874;0.00332191;0.844631;0.049182;0.0361631;0.00324311;0.0018854;office;office;
a099_150_180.wav;0.00185881;0.00528859;0.00201076;0.00346645;0.00259926;0.0685834;0.00180835;0.0112573;0.0340955;0.0266919;0.805448;0.0128561;0.00452766;0.0151307;0.00437766;office;office;
a099_210_240.wav;0.000844931;0.00113902;0.00078287;0.00118983;0.00106324;0.0161246;0.000784926;0.00135415;0.00170909;0.00170996;0.965014;0.00270409;0.00252341;0.00204565;0.00101019;office;office;
a099_0_30.wav;0.0015925;0.00211627;0.00135423;0.00197045;0.00191236;0.275406;0.00123775;0.00649588;0.00857684;0.00272444;0.678752;0.0124496;0.00247414;0.00166406;0.00127343;office;office;
a099_120_150.wav;0.00167433;0.00135914;0.000916667;0.00199691;0.00178391;0.222676;0.000912799;0.0016998;0.00133856;0.00211036;0.738389;0.0148956;0.00761455;0.0014977;0.00113433;office;office;
b115_120_150.wav;0.00384122;0.00686717;0.00205601;0.0193538;0.00357148;0.08934;0.00216902;0.00367243;0.00343253;0.014977;0.809601;0.0273384;0.00566261;0.00387168;0.00424553;office;office;
b115_60_90.wav;0.00325149;0.00833207;0.00376515;0.0303092;0.00666416;0.026588;0.00362997;0.00838461;0.00611473;0.0120748;0.859276;0.0113654;0.00367201;0.0087326;0.0078395;office;office;
b115_240_270.wav;0.00163798;0.00344742;0.00133363;0.00721898;0.00190817;0.0197709;0.00142052;0.00181872;0.00311236;0.0108777;0.925687;0.0123867;0.00343372;0.00273217;0.00321449;office;office;
b115_210_240.wav;0.00162994;0.00285687;0.00168516;0.0044083;0.00227953;0.0211464;0.0017903;0.00276668;0.0061022;0.00698356;0.912039;0.0280856;0.0038471;0.00217418;0.00220507;office;office;
b115_0_30.wav;0.0038101;0.0100847;0.00504249;0.0298719;0.00682119;0.0300394;0.004933;0.00959357;0.0178146;0.0404662;0.805143;0.0118394;0.00457863;0.0127624;0.00719963;office;office;
b115_180_210.wav;0.00344476;0.00646639;0.00195571;0.00973978;0.00357437;0.034982;0.0020941;0.00337167;0.00339915;0.0129508;0.811907;0.0876939;0.0110413;0.00381989;0.00355883;office;office;
b115_30_60.wav;0.00162967;0.00325389;0.00151474;0.00592875;0.00195922;0.0256402;0.00160625;0.00178158;0.00324736;0.0194104;0.914664;0.00828692;0.00405706;0.0034161;0.00360341;office;office;
a120_240_270.wav;0.00507695;0.0100421;0.00448087;0.0102634;0.00750926;0.0363013;0.004303;0.0102844;0.00676188;0.0091069;0.725983;0.0647926;0.0898104;0.0100962;0.00518793;office;office;
a120_210_240.wav;0.00865661;0.014867;0.00596547;0.0168702;0.0116639;0.0425185;0.00568969;0.0133317;0.00868416;0.0130752;0.65045;0.099069;0.0895153;0.0125652;0.00707825;office;office;
a120_120_150.wav;0.0024587;0.00624668;0.00257723;0.00581999;0.00414709;0.025848;0.00250232;0.00708252;0.00393999;0.00537304;0.797761;0.026028;0.099693;0.00735296;0.0031696;office;office;
a120_0_30.wav;0.00279238;0.00831451;0.00371395;0.00786414;0.0044472;0.0161238;0.00344455;0.0116504;0.00601081;0.00712191;0.876573;0.0136165;0.0255068;0.00915865;0.0036613;office;office;
a120_150_180.wav;0.00727528;0.0123455;0.00571901;0.0152455;0.010429;0.0623697;0.00543029;0.0136268;0.0088816;0.0120808;0.693134;0.0486538;0.0871113;0.0111861;0.00651147;office;office;
a018_90_120.wav;0.00426984;0.00554941;0.00166196;0.00479722;0.028505;0.00632048;0.00248961;0.00291389;0.00858958;0.00616392;0.00126485;0.0312649;0.890592;0.00218955;0.00342785;residential_area;park;
a018_30_60.wav;0.0625152;0.00283973;0.00101223;0.00472132;0.00460472;0.0301787;0.00115704;0.00165306;0.00163325;0.00228162;0.00126094;0.340728;0.542634;0.001398;0.0013822;residential_area;park;
a018_0_30.wav;0.167898;0.00844898;0.00394202;0.00897074;0.0382256;0.425359;0.00326182;0.00592327;0.00594911;0.00502383;0.00334679;0.0915029;0.224415;0.00400625;0.00372738;forest_path;park;
a018_180_210.wav;0.0111538;0.000944961;0.00042734;0.00149668;0.00224088;0.00843746;0.00047878;0.000809704;0.000733406;0.000715905;0.000585058;0.0563001;0.914401;0.000566231;0.000708874;residential_area;park;
a018_150_180.wav;0.013419;0.00150801;0.000948295;0.000884547;0.0377934;0.00186357;0.000431497;0.00100579;0.00185869;0.00140104;0.000491676;0.118623;0.818523;0.000674323;0.000574196;residential_area;park;
a018_120_150.wav;0.0395338;0.00997337;0.00854004;0.00724555;0.111585;0.0412011;0.0040175;0.00674278;0.00912853;0.00671725;0.00335715;0.0961042;0.645282;0.0050469;0.0055255;residential_area;park;
a018_60_90.wav;0.0158736;0.0442716;0.00557975;0.0396537;0.00770176;0.0115691;0.00679808;0.00562598;0.00515003;0.0135797;0.00219484;0.054048;0.776951;0.00529889;0.0057042;residential_area;park;
a017_120_150.wav;0.00227737;0.00134181;0.000760564;0.000820164;0.00854625;0.000829682;0.000345075;0.000711697;0.000887564;0.00215791;0.000496104;0.0493154;0.930268;0.000683216;0.000559082;residential_area;park;
a017_60_90.wav;0.00336542;0.00594894;0.00156408;0.00261531;0.0270294;0.00434673;0.00105008;0.00150874;0.00290856;0.00148228;0.00061335;0.0212759;0.923841;0.00126978;0.00118054;residential_area;park;
a017_0_30.wav;0.00351133;0.0102508;0.0235062;0.00367584;0.00679294;0.00208383;0.00235039;0.00284126;0.00869894;0.0162015;0.000702064;0.0149802;0.899345;0.00313011;0.00192945;residential_area;park;
a017_150_180.wav;0.013322;0.0131324;0.0135191;0.00962965;0.515971;0.0257108;0.00324759;0.00522526;0.00976562;0.00782306;0.00273359;0.0947822;0.27534;0.0054465;0.00435084;city_center;park;
a017_30_60.wav;0.000810553;0.0016465;0.00182504;0.00127825;0.00155357;0.000625249;0.000544799;0.000739943;0.000881923;0.000875538;0.000390893;0.00174606;0.986044;0.000528174;0.00050955;residential_area;park;
a017_90_120.wav;0.0074686;0.00483523;0.00163984;0.00546061;0.0325865;0.0203913;0.00158643;0.00212727;0.00375537;0.00228773;0.00116779;0.0446531;0.867902;0.00181455;0.00232346;residential_area;park;
a017_180_210.wav;0.0167782;0.00393925;0.00211984;0.00270723;0.0603976;0.00456587;0.00100095;0.00142107;0.0019361;0.00296595;0.000998853;0.0376555;0.860321;0.00192908;0.00126331;residential_area;park;
b014_0_30.wav;0.0749095;0.00147997;0.000781497;0.0022405;0.00513241;0.00916976;0.00076733;0.00118273;0.000751085;0.00141138;0.00139926;0.486684;0.412011;0.000916583;0.00116373;park;park;
b014_120_150.wav;0.0112923;0.00805339;0.00284014;0.0131484;0.112856;0.0145375;0.00398459;0.00429342;0.0141777;0.0111743;0.00224872;0.0275459;0.758534;0.00400191;0.0113114;residential_area;park;
b014_30_60.wav;0.0154421;0.00179894;0.000900966;0.00448438;0.00632159;0.00937447;0.00100388;0.00196637;0.00115541;0.00239723;0.00176477;0.210713;0.739154;0.00152413;0.00199809;residential_area;park;
b014_150_180.wav;0.0353511;0.00379995;0.00154026;0.0124955;0.0461288;0.0110334;0.00158813;0.00252645;0.0024863;0.00286987;0.00178183;0.0843461;0.788959;0.00260248;0.00249078;residential_area;park;
b014_60_90.wav;0.0026115;0.000772347;0.000391778;0.00118592;0.00288564;0.00253184;0.000441154;0.000824335;0.000483191;0.000836764;0.000634489;0.0156855;0.969049;0.000624118;0.00104261;residential_area;park;
b014_90_120.wav;0.0395894;0.0136652;0.00525192;0.0220643;0.146654;0.0943243;0.00512819;0.00630234;0.0111815;0.0096936;0.0037871;0.0736348;0.554211;0.00650561;0.0080066;residential_area;park;
b008_120_150.wav;0.0138099;0.042365;0.0088089;0.0368537;0.289811;0.0931879;0.00396777;0.0206241;0.00750515;0.0247768;0.00738865;0.0738333;0.358988;0.0116896;0.00638989;residential_area;residential_area;
b008_90_120.wav;0.00108578;0.00133053;0.000552807;0.00105018;0.0021124;0.00642902;0.000538873;0.00102571;0.000444448;0.00182525;0.00211126;0.659191;0.320665;0.000630873;0.00100684;park;residential_area;
b008_0_30.wav;0.00164849;0.00294557;0.00123165;0.00180032;0.00320453;0.00913919;0.00129476;0.00256028;0.00111305;0.00191618;0.0404088;0.86053;0.0685157;0.00174386;0.00194814;park;residential_area;
b008_180_210.wav;0.00195681;0.00244188;0.000865635;0.00122371;0.00168566;0.0159015;0.000847377;0.00223377;0.000821572;0.00226336;0.00280071;0.69306;0.270906;0.00150379;0.00148741;park;residential_area;
b008_60_90.wav;0.00511158;0.00136475;0.000782991;0.0199401;0.0161781;0.00471686;0.000774839;0.0012966;0.000853033;0.00683459;0.00137123;0.0552742;0.881578;0.00152706;0.00239592;residential_area;residential_area;
b008_150_180.wav;0.00414084;0.00240542;0.000925816;0.00144941;0.00194096;0.0286607;0.000924914;0.00211478;0.000956691;0.00233812;0.00361643;0.723464;0.223976;0.00150644;0.00158023;park;residential_area;
a001_150_180.wav;0.000783971;0.000736835;0.00228746;0.00158389;0.00249858;0.000820388;0.000547192;0.00137477;0.00201507;0.00749452;0.000519368;0.00959931;0.968366;0.000571365;0.000800927;residential_area;residential_area;
a001_0_30.wav;0.0241688;0.0122865;0.00737586;0.0101854;0.0968535;0.00772277;0.00875042;0.0131026;0.0293396;0.292801;0.00288775;0.0452806;0.393922;0.0457688;0.00955399;residential_area;residential_area;
a001_60_90.wav;0.00317539;0.0056126;0.0270803;0.0151896;0.0814128;0.00444706;0.0064585;0.00716668;0.0236322;0.539374;0.00210394;0.0184859;0.257364;0.0046917;0.00380525;metro_station;residential_area;
a001_90_120.wav;0.00780195;0.0146307;0.00355358;0.00939618;0.00923653;0.33649;0.00219769;0.00993041;0.0173265;0.120603;0.0660499;0.28295;0.103627;0.00854882;0.00765657;forest_path;residential_area;
a001_30_60.wav;0.0079713;0.0157409;0.00334115;0.00385788;0.00795185;0.00331655;0.00495577;0.00373331;0.0168173;0.0119462;0.000957799;0.014369;0.896966;0.0030256;0.00504939;residential_area;residential_area;
a001_120_150.wav;0.00453807;0.0122913;0.010114;0.0177649;0.132464;0.00775377;0.00288059;0.00713948;0.0083725;0.214796;0.00213515;0.0249464;0.534152;0.0157638;0.00488883;residential_area;residential_area;
b006_150_180.wav;0.00952225;0.0467574;0.0113282;0.0367999;0.0587283;0.243968;0.00601332;0.0302666;0.0265647;0.0596617;0.0178506;0.0943274;0.31653;0.0233995;0.0182828;residential_area;residential_area;
b006_90_120.wav;0.000853276;0.00137146;0.000949258;0.00282627;0.0353092;0.00121563;0.00079999;0.00142177;0.00387968;0.00548384;0.000746899;0.0133022;0.929742;0.000898185;0.00120006;residential_area;residential_area;
b006_30_60.wav;0.00288361;0.00112922;0.000604413;0.00136218;0.0141882;0.00946302;0.00051134;0.00123498;0.000829965;0.000674248;0.000686216;0.00705952;0.957784;0.000629548;0.000959917;residential_area;residential_area;
b006_180_210.wav;0.00478433;0.00155674;0.00100765;0.00135571;0.030763;0.00535262;0.0005931;0.001438;0.00106541;0.00445256;0.000788767;0.0701792;0.874815;0.000845838;0.00100236;residential_area;residential_area;
b006_0_30.wav;0.00228783;0.00201186;0.00248689;0.00236245;0.0805206;0.00116762;0.000894746;0.00164737;0.00507697;0.0114139;0.000672585;0.050051;0.836892;0.00135865;0.00115522;residential_area;residential_area;
b006_60_90.wav;0.00180341;0.000684449;0.00027916;0.000399108;0.00263734;0.00252024;0.000290917;0.000616639;0.000422548;0.000279644;0.000313395;0.00981864;0.979104;0.000304522;0.0005257;residential_area;residential_area;
b006_120_150.wav;0.00682074;0.00509103;0.00495157;0.00995265;0.259231;0.00637432;0.00532315;0.0128215;0.0323511;0.285463;0.00341966;0.0140152;0.342102;0.00601287;0.00607026;residential_area;residential_area;
b065_144_174.wav;0.00204515;0.0219181;0.00702652;0.805287;0.0262436;0.0180703;0.00362139;0.0127779;0.00541119;0.0507804;0.00280021;0.00489182;0.0064639;0.0271584;0.00550417;car;train;
b065_0_30.wav;0.00516401;0.0160161;0.00487411;0.542464;0.152959;0.0182558;0.0055067;0.0117835;0.0273934;0.0259968;0.00387364;0.0322421;0.13985;0.00855092;0.00506963;car;train;
b065_84_114.wav;0.0108033;0.061459;0.0225455;0.33517;0.0507841;0.112471;0.0151137;0.102022;0.0148376;0.111007;0.0112668;0.0192509;0.0138902;0.0987257;0.020654;car;train;
b065_174_204.wav;0.0172015;0.0623782;0.0247982;0.2723;0.053218;0.142905;0.0199685;0.129;0.0141968;0.0723797;0.0161776;0.029459;0.0161677;0.10169;0.0281594;car;train;
b065_54_84.wav;0.0116121;0.06785;0.0308599;0.186361;0.050295;0.102183;0.0201869;0.100803;0.0205172;0.186719;0.0117956;0.019873;0.0137861;0.150311;0.0268468;metro_station;train;
b065_204_234.wav;0.00606629;0.0474064;0.0154663;0.540356;0.0587782;0.0826415;0.00941772;0.058169;0.0117686;0.0649092;0.00744129;0.0141341;0.0139726;0.0557673;0.013705;car;train;
